dataset,record_id,issue_type,matched_area_ids,expected_area_id,longitude,latitude
service_centers,CTR_234d86e8,unmatched_outside_study_area,,,-73.612264,45.531513
service_centers,CTR_4e57465a,unmatched_outside_study_area,,,-73.689188,45.50272
service_centers,CTR_911db5be,unmatched_outside_study_area,,,-73.69065,45.517296
service_centers,CTR_8664956a,unmatched_outside_study_area,,,-73.69815,45.50558
service_centers,CTR_bd3a4e0d,unmatched_outside_study_area,,,-73.918636,45.462628
service_centers,CTR_71ed441c,unmatched_outside_study_area,,,-73.687593,45.527054
service_centers,CTR_6a5a3b33,unmatched_outside_study_area,,,-73.555332,45.610468
service_centers,CTR_01cc25cf,unmatched_outside_study_area,,,-73.903915,45.515612
service_centers,CTR_27f63f8d,unmatched_outside_study_area,,,-73.564642,45.512611
service_centers,CTR_03fdd186,unmatched_outside_study_area,,,-73.878767,45.468659
service_centers,CTR_0bfd94b1,unmatched_outside_study_area,,,-73.690363,45.496656
service_centers,CTR_b816c26c,unmatched_outside_study_area,,,-73.866966,45.481166
service_centers,CTR_258a3120,unmatched_outside_study_area,,,-73.855715,45.475594
service_centers,CTR_c5b18a06,unmatched_outside_study_area,,,-73.636759,45.433289
service_centers,CTR_ce733416,unmatched_outside_study_area,,,-73.61447,45.592388
service_centers,CTR_c88f5a61,unmatched_outside_study_area,,,-73.781555,45.505699
service_centers,CTR_cfba0f2b,unmatched_outside_study_area,,,-73.622141,45.432277
service_centers,CTR_fad6e6f6,unmatched_outside_study_area,,,-73.579517,45.559437
service_centers,CTR_8cd2a624,unmatched_outside_study_area,,,-73.73188,45.506303
service_centers,CTR_f21ee0fc,unmatched_outside_study_area,,,-73.543513,45.50508
service_centers,CTR_a32ffcf3,unmatched_outside_study_area,,,-73.879225,45.511068
service_centers,CTR_4e1b2c11,unmatched_outside_study_area,,,-73.607054,45.520247
service_centers,CTR_bc23b30b,unmatched_outside_study_area,,,-73.851919,45.480834
service_centers,CTR_1a9c20c8,unmatched_outside_study_area,,,-73.711549,45.514546
service_centers,CTR_5730eba7,unmatched_outside_study_area,,,-73.559334,45.6071
service_centers,CTR_e297015a,unmatched_outside_study_area,,,-73.590942,45.553792
service_centers,CTR_80ea00f7,unmatched_outside_study_area,,,-73.884825,45.457623
service_centers,CTR_f9b970d5,unmatched_outside_study_area,,,-73.59145,45.571874
service_centers,CTR_47029268,unmatched_outside_study_area,,,-73.8376,45.496736
service_centers,CTR_2ab3a706,unmatched_outside_study_area,,,-73.680959,45.508429
service_centers,CTR_62ff1e18,unmatched_outside_study_area,,,-73.846126,45.500571
service_centers,CTR_19173f2e,unmatched_outside_study_area,,,-73.549997,45.514696
service_centers,CTR_a1cc7ab3,unmatched_outside_study_area,,,-73.677806,45.513964
service_centers,CTR_94a14105,unmatched_outside_study_area,,,-73.580844,45.560608
service_centers,CTR_563cd846,unmatched_outside_study_area,,,-73.813606,45.515334
service_centers,CTR_3e8f6c38,unmatched_outside_study_area,,,-73.550094,45.514499
service_centers,CTR_309e51c6,unmatched_outside_study_area,,,-73.843679,45.510114
service_centers,CTR_ead822ee,unmatched_outside_study_area,,,-73.865081,45.49721
service_centers,CTR_b32695a5,unmatched_outside_study_area,,,-73.775614,45.505096
service_centers,CTR_e1e6470b,unmatched_outside_study_area,,,-73.607048,45.588726
service_centers,CTR_17378456,unmatched_outside_study_area,,,-73.580726,45.510085
service_centers,CTR_d5250222,unmatched_outside_study_area,,,-73.609678,45.523837
service_centers,CTR_966c2e05,unmatched_outside_study_area,,,-73.639947,45.432007
service_centers,CTR_cf9980e4,unmatched_outside_study_area,,,-73.852957,45.481216
service_centers,CTR_30adc086,unmatched_outside_study_area,,,-73.635707,45.433915
service_centers,CTR_d00afe64,unmatched_outside_study_area,,,-73.599386,45.584018
service_centers,CTR_7ea86138,unmatched_outside_study_area,,,-73.577454,45.557613
service_centers,CTR_b1e11bcb,unmatched_outside_study_area,,,-73.574987,45.54372
service_centers,CTR_00318d27,unmatched_outside_study_area,,,-73.838055,45.49721
service_centers,CTR_d4fefa9f,unmatched_outside_study_area,,,-73.597433,45.596711
service_centers,CTR_4f2ffe9f,unmatched_outside_study_area,,,-73.662492,45.514738
service_centers,CTR_085cb8b4,unmatched_outside_study_area,,,-73.543213,45.603142
service_centers,CTR_9de19f53,unmatched_outside_study_area,,,-73.818202,45.507493
service_centers,CTR_8e747f82,unmatched_outside_study_area,,,-73.690734,45.496838
service_centers,CTR_917d2179,unmatched_outside_study_area,,,-73.59114,45.592253
service_centers,CTR_a5ce5bb4,unmatched_outside_study_area,,,-73.727265,45.515529
service_centers,CTR_dd8328cf,unmatched_outside_study_area,,,-73.581269,45.558473
service_centers,CTR_8816eacd,unmatched_outside_study_area,,,-73.573487,45.58636
service_centers,CTR_a87743cf,unmatched_outside_study_area,,,-73.712886,45.513594
service_centers,CTR_ac57c506,unmatched_outside_study_area,,,-73.707119,45.508278
service_centers,CTR_c626659d,unmatched_outside_study_area,,,-73.724153,45.50842
service_centers,CTR_1a615315,unmatched_outside_study_area,,,-73.720273,45.522955
service_centers,CTR_44ac0af4,unmatched_outside_study_area,,,-73.591274,45.539148
service_centers,CTR_4502ff4b,unmatched_outside_study_area,,,-73.598428,45.586488
service_centers,CTR_cd871f28,unmatched_outside_study_area,,,-73.648527,45.422487
service_centers,CTR_7b22b507,unmatched_outside_study_area,,,-73.846709,45.491569
service_centers,CTR_8ddcff79,unmatched_outside_study_area,,,-73.69114,45.521799
service_centers,CTR_4e804c20,unmatched_outside_study_area,,,-73.571522,45.569203
service_centers,CTR_846927d6,unmatched_outside_study_area,,,-73.600876,45.421798
service_centers,CTR_1a892ef9,unmatched_outside_study_area,,,-73.605729,45.589592
service_centers,CTR_13799f44,unmatched_outside_study_area,,,-73.564917,45.518714
service_centers,CTR_a7254222,unmatched_outside_study_area,,,-73.584527,45.499138
service_centers,CTR_dd2da213,unmatched_outside_study_area,,,-73.554347,45.523891
service_centers,CTR_2bd5fa80,unmatched_outside_study_area,,,-73.707749,45.50805
service_centers,CTR_624ecb4c,unmatched_outside_study_area,,,-73.652576,45.433547
service_centers,CTR_b4d11e97,unmatched_outside_study_area,,,-73.550948,45.616174
service_centers,CTR_c99f6b8e,unmatched_outside_study_area,,,-73.774546,45.505348
service_centers,CTR_c94fa9a5,unmatched_outside_study_area,,,-73.936966,45.45382
service_centers,CTR_6f52b431,unmatched_outside_study_area,,,-73.842689,45.510308
service_centers,CTR_a0a99c39,unmatched_outside_study_area,,,-73.575894,45.544163
service_centers,CTR_2ea1fef8,unmatched_outside_study_area,,,-73.619367,45.520598
service_centers,CTR_d10e5cda,unmatched_outside_study_area,,,-73.62901,45.438458
service_centers,CTR_0162722e,unmatched_outside_study_area,,,-73.558533,45.602288
service_centers,CTR_981cf27b,unmatched_outside_study_area,,,-73.868474,45.465355
service_centers,CTR_b64301a2,unmatched_outside_study_area,,,-73.610185,45.515711
service_centers,CTR_b2b3b998,unmatched_outside_study_area,,,-73.622222,45.433283
service_centers,CTR_7330fe0c,unmatched_outside_study_area,,,-73.56871,45.560034
service_centers,CTR_5ebdc5c9,unmatched_outside_study_area,,,-73.568018,45.552614
service_centers,CTR_2da1ef66,unmatched_outside_study_area,,,-73.662286,45.514685
service_centers,CTR_993e59a9,unmatched_outside_study_area,,,-73.614948,45.430126
service_centers,CTR_85fe5952,unmatched_outside_study_area,,,-73.657148,45.426085
service_centers,CTR_a11360b3,unmatched_outside_study_area,,,-73.843881,45.509315
service_centers,CTR_3a81914c,unmatched_outside_study_area,,,-73.555932,45.610373
service_centers,CTR_21bb180c,unmatched_outside_study_area,,,-73.940488,45.462412
service_centers,CTR_0e59716f,unmatched_outside_study_area,,,-73.60482,45.520027
service_centers,CTR_a7405c78,unmatched_outside_study_area,,,-73.890189,45.464679
service_centers,CTR_e752dca0,unmatched_outside_study_area,,,-73.883077,45.457089
service_centers,CTR_5e1bc087,unmatched_outside_study_area,,,-73.573244,45.543528
service_centers,CTR_e9ed4d55,unmatched_outside_study_area,,,-73.572979,45.569521
service_centers,CTR_8cd209c6,unmatched_outside_study_area,,,-73.842164,45.50995
service_centers,CTR_cb78f150,unmatched_outside_study_area,,,-73.728336,45.516748
service_centers,CTR_7605af76,unmatched_outside_study_area,,,-73.636059,45.434147
service_centers,CTR_59d803a8,unmatched_outside_study_area,,,-73.558781,45.551291
service_centers,CTR_71b50b84,unmatched_outside_study_area,,,-73.57642,45.544504
service_centers,CTR_aa4be7cc,unmatched_outside_study_area,,,-73.828417,45.507558
service_centers,CTR_3cd2e161,unmatched_outside_study_area,,,-73.884032,45.465122
service_centers,CTR_a5359b61,unmatched_outside_study_area,,,-73.940222,45.462175
service_centers,CTR_c7ebdef7,unmatched_outside_study_area,,,-73.609374,45.510347
service_centers,CTR_6a410b56,unmatched_outside_study_area,,,-73.67538,45.529252
service_centers,CTR_21de79b3,unmatched_outside_study_area,,,-73.572511,45.587134
service_centers,CTR_5f07a670,unmatched_outside_study_area,,,-73.596177,45.434907
service_centers,CTR_d714908a,unmatched_outside_study_area,,,-73.60963,45.516306
service_centers,CTR_23513c91,unmatched_outside_study_area,,,-73.592486,45.429411
service_centers,CTR_18cb447b,unmatched_outside_study_area,,,-73.676353,45.529149
service_centers,CTR_9e0dacbe,unmatched_outside_study_area,,,-73.846064,45.490732
service_centers,CTR_8c129b01,unmatched_outside_study_area,,,-73.703005,45.501535
service_centers,CTR_b073e1c0,unmatched_outside_study_area,,,-73.838649,45.51101
service_centers,CTR_bfa49405,unmatched_outside_study_area,,,-73.561253,45.520229
service_centers,CTR_1d588b6e,unmatched_outside_study_area,,,-73.676852,45.519775
service_centers,CTR_d1d894b2,unmatched_outside_study_area,,,-73.558959,45.606934
service_centers,CTR_24f66509,unmatched_outside_study_area,,,-73.610513,45.538143
service_centers,CTR_5e4cefdc,unmatched_outside_study_area,,,-73.58435,45.604506
service_centers,CTR_551e4092,unmatched_outside_study_area,,,-73.606484,45.589239
service_centers,CTR_07b51c39,unmatched_outside_study_area,,,-73.609926,45.592807
service_centers,CTR_21547f73,unmatched_outside_study_area,,,-73.685441,45.519109
service_centers,CTR_674890a5,unmatched_outside_study_area,,,-73.727521,45.515755
service_centers,CTR_9fcde746,unmatched_outside_study_area,,,-73.557199,45.602478
service_centers,CTR_77dff236,unmatched_outside_study_area,,,-73.812218,45.509206
service_centers,CTR_3b37dfde,unmatched_outside_study_area,,,-73.866338,45.481326
service_centers,CTR_34835576,unmatched_outside_study_area,,,-73.800116,45.510517
service_centers,CTR_5f7d5e92,unmatched_outside_study_area,,,-73.560073,45.530111
service_centers,CTR_afb25f51,unmatched_outside_study_area,,,-73.884069,45.486767
service_centers,CTR_74515d09,unmatched_outside_study_area,,,-73.725754,45.516319
service_centers,CTR_b8559883,unmatched_outside_study_area,,,-73.652914,45.434101
service_centers,CTR_467afc72,unmatched_outside_study_area,,,-73.690651,45.521715
service_centers,CTR_d8b48a08,unmatched_outside_study_area,,,-73.592763,45.539709
service_centers,CTR_8077ade7,unmatched_outside_study_area,,,-73.802981,45.506531
service_centers,CTR_0b3a4176,unmatched_outside_study_area,,,-73.571144,45.568952
service_centers,CTR_8714fe3e,unmatched_outside_study_area,,,-73.672402,45.520715
service_centers,CTR_1597cc11,unmatched_outside_study_area,,,-73.523774,45.498139
service_centers,CTR_996b28a5,unmatched_outside_study_area,,,-73.597513,45.496761
service_centers,CTR_3f8bed8c,unmatched_outside_study_area,,,-73.88421,45.492396
service_centers,CTR_51a4e8bd,unmatched_outside_study_area,,,-73.689684,45.503127
service_centers,CTR_d2e931f3,unmatched_outside_study_area,,,-73.636484,45.420318
service_centers,CTR_88a377f8,unmatched_outside_study_area,,,-73.679012,45.528274
service_centers,CTR_d4203398,unmatched_outside_study_area,,,-73.882182,45.458516
service_centers,CTR_0a46ac6d,unmatched_outside_study_area,,,-73.874359,45.461616
service_centers,CTR_5d59fc89,unmatched_outside_study_area,,,-73.592406,45.533325
service_centers,CTR_4998c079,unmatched_outside_study_area,,,-73.612923,45.419411
service_centers,CTR_ef3577e2,unmatched_outside_study_area,,,-73.763159,45.506792
service_centers,CTR_c1283193,unmatched_outside_study_area,,,-73.716279,45.506762
service_centers,CTR_9d1fa05d,unmatched_outside_study_area,,,-73.582879,45.581722
service_centers,CTR_598a9921,unmatched_outside_study_area,,,-73.720621,45.506836
service_centers,CTR_001379f2,unmatched_outside_study_area,,,-73.807709,45.497901
service_centers,CTR_7d3379dc,unmatched_outside_study_area,,,-73.574158,45.54405
service_centers,CTR_44d3231b,unmatched_outside_study_area,,,-73.656608,45.424074
service_centers,CTR_a9f40c99,unmatched_outside_study_area,,,-73.584006,45.580886
service_centers,CTR_9936271f,unmatched_outside_study_area,,,-73.698614,45.509405
service_centers,CTR_ed6a744b,unmatched_outside_study_area,,,-73.920457,45.462107
service_centers,CTR_e2c569ae,unmatched_outside_study_area,,,-73.8458,45.490424
service_centers,CTR_60ff83f6,unmatched_outside_study_area,,,-73.533963,45.516178
service_centers,CTR_f2d3c288,unmatched_outside_study_area,,,-73.685371,45.513294
service_centers,CTR_1e82e45b,unmatched_outside_study_area,,,-73.546466,45.530638
service_centers,CTR_71fbecbd,unmatched_outside_study_area,,,-73.569258,45.560335
service_centers,CTR_4ba199be,unmatched_outside_study_area,,,-73.767211,45.504054
service_centers,CTR_c7f49ec6,unmatched_outside_study_area,,,-73.533509,45.51299
service_centers,CTR_307e52cd,unmatched_outside_study_area,,,-73.557127,45.526586
service_centers,CTR_6783c6be,unmatched_outside_study_area,,,-73.600158,45.528884
service_centers,CTR_951cf90b,unmatched_outside_study_area,,,-73.560239,45.607098
service_centers,CTR_6e080e68,unmatched_outside_study_area,,,-73.675985,45.528919
service_centers,CTR_948da735,unmatched_outside_study_area,,,-73.616817,45.531227
service_centers,CTR_dae89f42,unmatched_outside_study_area,,,-73.593022,45.573904
service_centers,CTR_24240b43,unmatched_outside_study_area,,,-73.65635,45.429462
service_centers,CTR_1ea7b50c,unmatched_outside_study_area,,,-73.595924,45.539524
service_centers,CTR_a7f4c05d,unmatched_outside_study_area,,,-73.600885,45.51337
service_centers,CTR_346ecbe3,unmatched_outside_study_area,,,-73.717113,45.510393
service_centers,CTR_5ed80b17,unmatched_outside_study_area,,,-73.559155,45.607118
service_centers,CTR_f33b625a,unmatched_outside_study_area,,,-73.595505,45.434861
service_centers,CTR_72d0cfda,unmatched_outside_study_area,,,-73.878648,45.468494
service_centers,CTR_1f6d1a48,unmatched_outside_study_area,,,-73.584956,45.499528
service_centers,CTR_e8a55be7,unmatched_outside_study_area,,,-73.59513,45.540289
service_centers,CTR_342b61f4,unmatched_outside_study_area,,,-73.852563,45.504478
service_centers,CTR_7ae89a1f,unmatched_outside_study_area,,,-73.637497,45.419273
service_centers,CTR_c7856e3f,unmatched_outside_study_area,,,-73.590308,45.538253
service_centers,CTR_022eb053,unmatched_outside_study_area,,,-73.557766,45.528697
service_centers,CTR_abf3b5e1,unmatched_outside_study_area,,,-73.591224,45.553588
service_centers,CTR_16ee01e5,unmatched_outside_study_area,,,-73.885227,45.487755
service_centers,CTR_738a729d,unmatched_outside_study_area,,,-73.720863,45.522413
service_centers,CTR_da855fa6,unmatched_outside_study_area,,,-73.639666,45.432166
service_centers,CTR_fdf20f3a,unmatched_outside_study_area,,,-73.615113,45.429998
service_centers,CTR_b7bc3682,unmatched_outside_study_area,,,-73.589522,45.5912
service_centers,CTR_51a51ce1,unmatched_outside_study_area,,,-73.881388,45.457903
service_centers,CTR_ae1cf4ae,unmatched_outside_study_area,,,-73.869157,45.498395
service_centers,CTR_86fc0302,unmatched_outside_study_area,,,-73.558654,45.546453
service_centers,CTR_58327b3c,unmatched_outside_study_area,,,-73.54956,45.61774
service_centers,CTR_5d8f4737,unmatched_outside_study_area,,,-73.673436,45.505149
service_centers,CTR_e951e1b5,unmatched_outside_study_area,,,-73.693914,45.50895
service_centers,CTR_4ee8c12f,unmatched_outside_study_area,,,-73.648054,45.422386
service_centers,CTR_f64f99f3,unmatched_outside_study_area,,,-73.586377,45.561289
service_centers,CTR_29d5dbb5,unmatched_outside_study_area,,,-73.86945,45.466819
service_centers,CTR_144d8515,unmatched_outside_study_area,,,-73.610791,45.531902
service_centers,CTR_abfa5767,unmatched_outside_study_area,,,-73.729449,45.507648
service_centers,CTR_eaee0b81,unmatched_outside_study_area,,,-73.550246,45.617306
service_centers,CTR_ef6706eb,unmatched_outside_study_area,,,-73.570013,45.560561
service_centers,CTR_87cb9330,unmatched_outside_study_area,,,-73.714245,45.512669
service_centers,CTR_696b30db,unmatched_outside_study_area,,,-73.726319,45.516021
service_centers,CTR_df9b22b2,unmatched_outside_study_area,,,-73.690899,45.518454
service_centers,CTR_aa25f836,unmatched_outside_study_area,,,-73.803043,45.506001
service_centers,CTR_009d836a,unmatched_outside_study_area,,,-73.59437,45.573098
service_centers,CTR_a72aa60d,unmatched_outside_study_area,,,-73.844943,45.502441
service_centers,CTR_228c187b,unmatched_outside_study_area,,,-73.695579,45.520176
service_centers,CTR_ac696905,unmatched_outside_study_area,,,-73.713858,45.512963
service_centers,CTR_166e813e,unmatched_outside_study_area,,,-73.575563,45.544518
service_centers,CTR_8f1819de,unmatched_outside_study_area,,,-73.682034,45.508166
service_centers,CTR_b72a78a9,unmatched_outside_study_area,,,-73.623736,45.516821
service_centers,CTR_c2cdfe9e,unmatched_outside_study_area,,,-73.587204,45.57794
service_centers,CTR_7cb3c71b,unmatched_outside_study_area,,,-73.576391,45.544732
service_centers,CTR_6acabcba,unmatched_outside_study_area,,,-73.597628,45.59648
service_centers,CTR_549ac553,unmatched_outside_study_area,,,-73.845571,45.492587
service_centers,CTR_c41ba012,unmatched_outside_study_area,,,-73.592566,45.510494
service_centers,CTR_2103b605,unmatched_outside_study_area,,,-73.592856,45.538807
service_centers,CTR_8937d0f5,unmatched_outside_study_area,,,-73.606871,45.538888
service_centers,CTR_cb22d654,unmatched_outside_study_area,,,-73.567702,45.55192
service_centers,CTR_2262c773,unmatched_outside_study_area,,,-73.598593,45.498182
service_centers,CTR_e4831956,unmatched_outside_study_area,,,-73.762238,45.50998
service_centers,CTR_445c962c,unmatched_outside_study_area,,,-73.708274,45.508377
service_centers,CTR_126bbd88,unmatched_outside_study_area,,,-73.707672,45.505934
service_centers,CTR_d825d0d1,unmatched_outside_study_area,,,-73.832766,45.499866
service_centers,CTR_6f823ee5,unmatched_outside_study_area,,,-73.871547,45.478541
service_centers,CTR_82a42a28,unmatched_outside_study_area,,,-73.866916,45.481023
service_centers,CTR_0b1d036a,unmatched_outside_study_area,,,-73.780512,45.501829
service_centers,CTR_671e8af2,unmatched_outside_study_area,,,-73.525217,45.503097
service_centers,CTR_1a58fd34,unmatched_outside_study_area,,,-73.594334,45.585752
service_centers,CTR_e9dcd1eb,unmatched_outside_study_area,,,-73.570666,45.588472
service_centers,CTR_0548704a,unmatched_outside_study_area,,,-73.775441,45.504982
service_centers,CTR_4fbc4079,unmatched_outside_study_area,,,-73.556334,45.533354
service_centers,CTR_3fd72164,unmatched_outside_study_area,,,-73.693576,45.509217
service_centers,CTR_19acf811,unmatched_outside_study_area,,,-73.552971,45.53436
service_centers,CTR_f1fbce98,unmatched_outside_study_area,,,-73.70272,45.502034
service_centers,CTR_242eb99b,unmatched_outside_study_area,,,-73.549343,45.528434
service_centers,CTR_7945e7c1,unmatched_outside_study_area,,,-73.608946,45.533041
service_centers,CTR_231387ea,unmatched_outside_study_area,,,-73.555387,45.614953
service_centers,CTR_b660d992,unmatched_outside_study_area,,,-73.598492,45.597181
service_centers,CTR_5cf10c99,unmatched_outside_study_area,,,-73.894586,45.459422
service_centers,CTR_1541f090,unmatched_outside_study_area,,,-73.782928,45.504568
service_centers,CTR_d94f6a34,unmatched_outside_study_area,,,-73.571464,45.567899
service_centers,CTR_fa34c8e5,unmatched_outside_study_area,,,-73.639403,45.418798
service_centers,CTR_3161a99d,unmatched_outside_study_area,,,-73.608115,45.515648
service_centers,CTR_7dbd15d2,unmatched_outside_study_area,,,-73.595246,45.426868
service_centers,CTR_835ab49e,unmatched_outside_study_area,,,-73.794105,45.502869
service_centers,CTR_581460ed,unmatched_outside_study_area,,,-73.559031,45.595761
service_centers,CTR_5bd72a84,unmatched_outside_study_area,,,-73.542928,45.603066
service_centers,CTR_b41b2a19,unmatched_outside_study_area,,,-73.703587,45.509044
service_centers,CTR_0d4c6286,unmatched_outside_study_area,,,-73.591042,45.426449
service_centers,CTR_28804e32,unmatched_outside_study_area,,,-73.581425,45.544985
service_centers,CTR_8f9a25f9,unmatched_outside_study_area,,,-73.610854,45.421073
service_centers,CTR_1a57501e,unmatched_outside_study_area,,,-73.568264,45.551616
service_centers,CTR_92cdff3c,unmatched_outside_study_area,,,-73.690315,45.520932
service_centers,CTR_0e173f28,unmatched_outside_study_area,,,-73.587178,45.560286
service_centers,CTR_1b12b6cf,unmatched_outside_study_area,,,-73.600768,45.513311
service_centers,CTR_a6ffddb9,unmatched_outside_study_area,,,-73.547974,45.592892
service_centers,CTR_eadcf999,unmatched_outside_study_area,,,-73.891969,45.472641
service_centers,CTR_8390a96b,unmatched_outside_study_area,,,-73.86969,45.46739
service_centers,CTR_859c00f1,unmatched_outside_study_area,,,-73.61951,45.421157
service_centers,CTR_c10c307a,unmatched_outside_study_area,,,-73.865657,45.469082
service_centers,CTR_107f8083,unmatched_outside_study_area,,,-73.660333,45.431152
service_centers,CTR_946a9f17,unmatched_outside_study_area,,,-73.593307,45.428732
service_centers,CTR_a965fdeb,unmatched_outside_study_area,,,-73.688156,45.52762
service_centers,CTR_09299640,unmatched_outside_study_area,,,-73.853523,45.499381
service_centers,CTR_84a064ca,unmatched_outside_study_area,,,-73.921223,45.461091
service_centers,CTR_f9195b96,unmatched_outside_study_area,,,-73.637264,45.418933
service_centers,CTR_6ed24acb,unmatched_outside_study_area,,,-73.616672,45.531411
service_centers,CTR_5fc6adb4,unmatched_outside_study_area,,,-73.589504,45.553311
service_centers,CTR_a42e1ab9,unmatched_outside_study_area,,,-73.609679,45.58503
service_centers,CTR_eedd985c,unmatched_outside_study_area,,,-73.893936,45.503796
service_centers,CTR_cd4199f6,unmatched_outside_study_area,,,-73.824389,45.508469
service_centers,CTR_c6499ec0,unmatched_outside_study_area,,,-73.664236,45.429117
service_centers,CTR_89c695fc,unmatched_outside_study_area,,,-73.888104,45.468355
service_centers,CTR_b5d06f4c,unmatched_outside_study_area,,,-73.62106,45.433121
service_centers,CTR_313a2b5c,unmatched_outside_study_area,,,-73.63544,45.434653
service_centers,CTR_7e96dde2,unmatched_outside_study_area,,,-73.632625,45.422175
service_centers,CTR_735e719b,unmatched_outside_study_area,,,-73.681387,45.508765
service_centers,CTR_a94e8866,unmatched_outside_study_area,,,-73.549905,45.616132
service_centers,CTR_df5e49b8,unmatched_outside_study_area,,,-73.552307,45.592832
service_centers,CTR_3ceb7207,unmatched_outside_study_area,,,-73.88171,45.485547
service_centers,CTR_ba43ab58,unmatched_outside_study_area,,,-73.71504,45.515432
service_centers,CTR_cd99744a,unmatched_outside_study_area,,,-73.583259,45.511527
service_centers,CTR_c6e22f45,unmatched_outside_study_area,,,-73.882706,45.497093
service_centers,CTR_f391e8a9,unmatched_outside_study_area,,,-73.570946,45.568596
service_centers,CTR_a65d82ad,unmatched_outside_study_area,,,-73.717151,45.506034
service_centers,CTR_1f3918bb,unmatched_outside_study_area,,,-73.58727,45.560138
service_centers,CTR_3f13a0e2,unmatched_outside_study_area,,,-73.689862,45.520779
service_centers,CTR_2956e075,unmatched_outside_study_area,,,-73.852097,45.497596
service_centers,CTR_ba0dce13,unmatched_outside_study_area,,,-73.578295,45.554077
service_centers,CTR_e7db1aea,unmatched_outside_study_area,,,-73.60898,45.533304
service_centers,CTR_6620343a,unmatched_outside_study_area,,,-73.883903,45.457217
service_centers,CTR_8a580748,unmatched_outside_study_area,,,-73.572495,45.543386
service_centers,CTR_ab58a7db,unmatched_outside_study_area,,,-73.688813,45.526503
service_centers,CTR_73cb104d,unmatched_outside_study_area,,,-73.703143,45.501538
service_centers,CTR_cc91d156,unmatched_outside_study_area,,,-73.676466,45.528792
service_centers,CTR_38f79979,unmatched_outside_study_area,,,-73.5606,45.5119
service_centers,CTR_a6ca7d4b,unmatched_outside_study_area,,,-73.5559,45.5168
service_centers,CTR_1e3aa5e7,unmatched_outside_study_area,,,-73.5512,45.5096
service_centers,CTR_2777c9f9,unmatched_outside_study_area,,,-73.5808,45.4931
service_centers,CTR_a90f5e45,unmatched_outside_study_area,,,-73.5662,45.5086
service_centers,CTR_0e4b5031,unmatched_outside_study_area,,,-73.552,45.5263
service_centers,CTR_5404afc4,unmatched_outside_study_area,,,-73.5559,45.5241
service_centers,CTR_71177492,unmatched_outside_study_area,,,-73.579,45.4965
service_centers,CTR_b61e17f1,unmatched_outside_study_area,,,-73.5739,45.5009
service_centers,CTR_31430001,unmatched_outside_study_area,,,-73.6679,45.488
service_centers,CTR_3d860986,unmatched_outside_study_area,,,-73.672,45.5157
service_centers,CTR_0feb154b,unmatched_outside_study_area,,,-73.601,45.536
service_centers,CTR_e17ebf8d,unmatched_outside_study_area,,,-73.565,45.5045
service_centers,CTR_6d88bcb9,unmatched_outside_study_area,,,-73.579,45.5481
service_centers,CTR_7cf1dafa,unmatched_outside_study_area,,,-73.679,45.5301
service_centers,CTR_fc52e760,unmatched_outside_study_area,,,-73.584,45.49
service_centers,CTR_22e3a69a,unmatched_outside_study_area,,,-73.595,45.517
service_centers,CTR_261c339b,unmatched_outside_study_area,,,-73.564,45.523
service_centers,CTR_88197aec,unmatched_outside_study_area,,,-73.685,45.516
service_centers,CTR_f8b5d07f,unmatched_outside_study_area,,,-73.5591,45.5196
service_centers,CTR_9610bd80,unmatched_outside_study_area,,,-73.689,45.5078
service_centers,CTR_6805d0ca,unmatched_outside_study_area,,,-73.5955,45.5481
service_centers,CTR_57533edc,unmatched_outside_study_area,,,-73.689519,45.410093
service_centers,CTR_2f7f29c4,unmatched_outside_study_area,,,-73.588338,45.497461
service_centers,CTR_b0cd71cd,unmatched_outside_study_area,,,-73.561152,45.513356
service_centers,CTR_f7f0ffd4,unmatched_outside_study_area,,,-73.583943,45.494067
service_centers,CTR_a8c4861f,unmatched_outside_study_area,,,-73.701833,45.496184
service_centers,CTR_a7d6edc6,unmatched_outside_study_area,,,-73.674643,45.51465
service_centers,CTR_8c9dacaa,unmatched_outside_study_area,,,-73.566879,45.511521
service_centers,CTR_b7399903,unmatched_outside_study_area,,,-73.583386,45.491172
service_centers,CTR_990b9bb1,unmatched_outside_study_area,,,-73.582547,45.490614
service_centers,CTR_2b2d4516,unmatched_outside_study_area,,,-73.56107,45.512874
service_centers,CTR_b1ba1572,unmatched_outside_study_area,,,-73.600414,45.535072
service_centers,CTR_04424bcf,unmatched_outside_study_area,,,-73.505878,45.634438
service_centers,CTR_68967eb3,unmatched_outside_study_area,,,-73.558502,45.5742
service_centers,CTR_4fa764cd,unmatched_outside_study_area,,,-73.558899,45.521099
service_centers,CTR_175e8fe5,unmatched_outside_study_area,,,-73.633102,45.419998
service_centers,CTR_756b555e,unmatched_outside_study_area,,,-73.824097,45.473801
service_centers,CTR_bb530b3c,unmatched_outside_study_area,,,-73.562599,45.570099
service_centers,CTR_d0817bad,unmatched_outside_study_area,,,-73.581398,45.544102
service_centers,CTR_546832e3,unmatched_outside_study_area,,,-73.8041,45.469898
service_centers,CTR_08e9aed4,unmatched_outside_study_area,,,-73.5588,45.542702
service_centers,CTR_c9a376e9,unmatched_outside_study_area,,,-73.867897,45.477901
service_centers,CTR_c5568c53,unmatched_outside_study_area,,,-73.556801,45.574001
service_centers,CTR_841dc35e,unmatched_outside_study_area,,,-73.581398,45.508999
